UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
16318,61270,Quail Hill Apartment Homes,21-03-2020,"Grocery store workers need HELP too! Let @service_angela HELP you, so you can HELP others! #COVID #COVID19US #CoronaCrisis #coronavirus #help #HelpUsHelpYou #BeKindToOneAnother #parents #children #baby #babysitting #babysitters https://t.co/FnFRziehI6",Extremely Positive
16319,61271,"Toronto, Canada",21-03-2020,Doug Ford: Capping Hydro prices to off peak times during Covid-19 isolation https://t.co/slyXuK1yEM via @CdnChange,Negative
16321,61273,,21-03-2020,Supermarket workers trying to ensure people have enough aren t being looked after properly by the bosses South Ldn Morrisons worker Mike said  All the hand sanitiser we have is brought in by staff themselves,Extremely Positive
16322,61274,,21-03-2020,"One more time uncivilized people: Plea for #supermarket #coronavirus panic-buyers to 'let our #NHS heroes eat' - every one else as well, the older people, those with special dietary needs ...  https://t.co/6dQ4VLKvT1",Positive
16323,61275,"Delhi, Mumbai, India",21-03-2020,"HUL reduces prices of Lifebuoy sanitizers, Liquid handwash, floor cleaners by 15% n pledges Rs.100 Cr to fight #CoronavirusOutbreak

I appreciate ? n thank @HUL_News ? to listen to our DEMAND when INDIA needs it MOST

Now other #FMCG cos. MUST ACT

Jai Hind??????
@ZeeBusiness",Positive
16325,61277,Scotland,21-03-2020,"Empty shelves in supermarket
Selfish panic buyears!
#CoronaCrisis https://t.co/SmpZaTKwwe",Extremely Negative
16326,61278, India,21-03-2020, HUL says will reduce prices increase production of sanitisers and hand wash  till government makes up its mind what to do to alleviate the stress on poorest let corporates take lead distribute soap amp sanitisers to daily wage workers,Negative
16327,61279,,21-03-2020,Guess who s profiting from the Amid the uncertainty sheep farmers are gaining record cull ewe prices at auction mothers worn out from breeding who they send to be killed,Negative
16329,61281,????,21-03-2020,"Dear honorable PM 
@narendramodi Ji,
Online shopping apps should be lockdown very soon. It's too harmful to citizens because COVID-19 can enter from any gate. It's an invisible enemy for the nation.
I hope you'll understand my words.
?
#CoronaAlert
#lockdownshoppingapps",Extremely Positive
16330,61282,,21-03-2020,@nuernberg_de few grocery stores have increased the prices of common products to encash the critical situation of Covid 19. This practice is unfair and inhuman in the struggling times. Please take the necessary action.,Negative
16331,61283,Western Canada,21-03-2020,Good supply chain and consumer buying trends piece by @ianhanomansing tonight. Fascinating. #Covid_19 #coronavirus,Extremely Positive
16332,61284,,21-03-2020,@GottaTinkle Great way to avoid #coronavirus lingering in public bathrooms.  Mini toilet paper rolls available too! Reusable device - disposable collection baggies. #coronapocalypse #COVID19 #ToiletPaperApocalypse #toiletpaper https://t.co/pZgtjZT7G5,Positive
16333,61285,upstairs,21-03-2020,627 deaths in 24h in Italy Deaths include a 48 year old woman who worked as a supermarket cashier in Brescia and died at home after developing a high fever at the beginning of this week 19,Negative
16334,61286,"Sydney, New South Wales",21-03-2020,"Love in the time of Covid-19: ""I went to the supermarket and picked you up a few things""",Extremely Positive
16335,61287,Kennington #SE11,21-03-2020,"Still annoyed the local Nisa charged me Â£2.00 for a 500g bag of penne today, hiding it on the receipt as 'non-VAT grocery'. Only went there to avoid using a bus to get to a big supermarket as instructed, while the car drivers filled their boots.... #Covid_19",Extremely Negative
16337,61289,"Wales, United Kingdom",21-03-2020,"Panic buying means those on the frontline saving lives &amp; working shifts to keep food on shelves are going without.

These are unprecedented times. Over 150 colleagues &amp; I are calling for the Business Sec &amp; retailers to do whatever it takes to ensure no one is left behind #COVID19 https://t.co/dZz0Ijgp00",Negative
16338,61290,,21-03-2020,@JonesPedantic @billkinkle Me too. This is an old generic medication. I am appalled. I was told today that 90 days will cost me almost $600 if they can find it because my insurance will only cover one month.  It is usually about $40 per month.,Negative
16339,61291,leicester ,21-03-2020,Well done Sainsbury s in Shenley Milton Keynes telling customers only one item from each product range Store was more relaxed less people no stress or bad behaviour This is what we need to see across the food retail sector to end panic buying amp hoarding 19,Extremely Negative
16340,61292,"Athens, Ohio",21-03-2020,Left the house at 7:45 to go to the store to stock up to get some food and essentials. Clearly everyone in Long Island had the same idea. I got the last 2 cases of 40 pack water and the death stares I got were terrifying. Had to hurry up and come out. #Covid_19,Extremely Negative
16341,61293,"Wolfville, Nova Scotia",21-03-2020,"Happy Spring! ? Our online store is now open!

The retail shop is now closed due to COVID-19. Front-door, daily pick-up of online orders will be from 11am-2pm. 

Order online at https://t.co/IYcVRHj8JX for shipping or next day pick-up. 

P.S. Hopped Pear is back! ? #cider https://t.co/JAuBoajf4V",Positive
16342,61294,Canada,21-03-2020,I m creating a 19 time capsule for posterity s sake News articles personal thoughts consumer emails church responses gov letters But today it dawned on me I NEED MEMES Send me your best ones so I can add them,Extremely Positive
16343,61295,"Chertsey, South East",21-03-2020,Never seen so much food in a supermarket Shelves all full on a Saturday lunchtime even food in the aisles on pallets Happy and friendly staff too Well played well played  ,Extremely Positive
16344,61296,,21-03-2020,The Massachusetts Food Association is calling to temporarily lift plastic bag bans to keep grocery store workers safe from,Positive
16345,61297,"Katy, Tx",21-03-2020,"Thing I just said to Middle Brother: ""We're going to the grocery store to see if we can find milk."" I refuse to let panic take over my life, but we have to acknowledge life is weird right now. That from a place where life is still relatively unchanged thus far.  #Covid_19",Negative
16346,61298,"Princeton, Sierra Leone",21-03-2020,"German business owners pricing in negative externalities. At REWE supermarket anyone buying 2 packs of #toiletpaper pays 5 Euros extra, buying 3 packs 10 Euros extra. Money gets donated to charity assisting ppl affected by #COVID19 #PigouvianTax https://t.co/r0Iedsnd3N",Negative
16347,61299,"Los Angeles, CA",21-03-2020,"Singapore #Covid_19 2020
Impressive 
Return of 'sense of normalcy' observed at supermarkets and shops, say ministers | Video:  https://t.co/9NVgz9qxpN",Positive
16348,61300,Ireland,21-03-2020,"STOP bringing your kids to the supermarket/shop with you! YouÂre totally defeating the purpose of school closers! 
#coronavirus #COVID19ireland #COVID19 #ireland https://t.co/9SiB2kPg8M",Extremely Negative
16349,61301,United Kingdom,21-03-2020,Local supermarket shelves Anyone thought of food hampers at key NHS sites so exhausted staff dont have to go to a supermarket on the way home Credit to Josie Turner for this great idea HealthEdEng 19,Extremely Positive
16350,61302,,21-03-2020,Bread isles at the grocery store have been empty for weeks so I guess IÂm keto now??? #Covid_19 #QuarantineLife #staythefuckhome #StayAtHome #keto,Negative
16351,61303,"Dhaka, Bangladesh",21-03-2020,Our country is about to lock down due to covid-19. No one knows what is happening around us. The markets prices is rising. Everyone is in a precarious fear.May Allah help us.,Negative
16352,61304,London,21-03-2020,"I went to 10 supermarkets/food stores today in search for some eggs. CouldnÂt find a single egg! 

Seriously considering buying a chicken right now. Eggs all day! ? 

#eggs #CoronaCrisisuk #Covid_19 #CoronavirusPandemic #coronavirus #supermarket",Negative
16354,61306,Calgary Alberta Canada,21-03-2020,"@kinsellawarren In the wealthier urban areas, no, they have greater health care capacity per capita in those regions. In the poorer areas, definitely. Economically Canada will get walloped. We have more things that are going wrong here, oil prices, Canadi",Positive
16355,61307,,21-03-2020,In capitalism exploitation profit making amp extraction of surplus value is a golden rule So take the spike in prices of essentials related to prevention amp treatment of COVID 19 as part of the game Hard fact,Positive
16356,61308,London,21-03-2020,"Going to the shop in France last weekend was truly awful. Today supermarket is almost empty, fully stocked and the few people here give you lots of space. Wherever you are, the mayhem will pass. #Covid_19",Negative
16358,61310,"Keralam, India",21-03-2020,HUL said its price changes are strategic portfolio decisions taken by the business depending on relative market commodity and competitive context for each brand HUL did not mention COVID 19 in its response on price rejigs Free market my foot,Extremely Positive
16359,61311,,21-03-2020,Local Sainsbury supermarket establish quarantine zone box the around cashier till I got told off for have my foot over the safety line,Positive
16360,61312,,21-03-2020,Nupes pulling up to the grocery store like  what it do do    @slimthugga  @kapsi1911 Sponsored in part by in conjunction with 19  ,Positive
16361,61313,"Orlando, FL - Detroit,MI",21-03-2020,"All of our freedoms that we take for granted has been taken... simple things like chilling with friends, shopping at the grocery store even going to the gym for a workout... Cherish this time to come back stronger #Covid_19",Extremely Positive
16363,61315,AZ,21-03-2020,You know who makes less than 40k The people risking themselves to check us out at the grocery store The people who are cleaning bedpans The fast food workers at drive through windows this week Shame on the 19,Extremely Negative
16365,61317,Saudi Arabia,21-03-2020,"With supermarket shelves in the #UK still being stripped of essential items, including toilet paper, officials said there was no need for panic #coronavirus https://t.co/EaeAscUrbv",Extremely Negative
16366,61318,Middle East,21-03-2020,"Emaar Malls is offering retailers at The Dubai Mall an e-commerce solution as part of its support to tenants in the wake of business challenges related to the Covid-19 crisis   
https://t.co/ArhwhvkbeG",Positive
